YEAR,PLAYER,SALARY
2011,Jordan Hill,"$2,669,520"
2011,Nick Young,"$2,630,503"
2011,Al-Farouq Aminu,"$2,563,320"
2011,D.J. Augustin,"$2,540,000"
2011,Maurice Evans,"$2,500,000"
2011,Dahntay Jones,"$2,500,000"
2011,David Andersen,"$2,500,000"
2011,DeMar DeRozan,"$2,453,880"
2011,Brook Lopez,"$2,413,320"
2011,Ricky Davis,"$2,400,000"
2011,Marquis Daniels,"$2,388,000"
2011,Marco Belinelli,"$2,380,270"
2011,Gordon Hayward,"$2,356,320"
2011,Ryan Hollins,"$2,333,333"
2011,Brandon Jennings,"$2,331,120"
2011,Ersan Ilyasova,"$2,320,500"
2011,Craig Smith,"$2,300,000"
2011,Jerryd Bayless,"$2,292,600"
2011,Quentin Richardson,"$2,265,000"
2011,Paul George,"$2,238,360"
2011,Lou Amundson,"$2,225,000"
2011,Terrence Williams,"$2,214,480"
2011,Anthony Tolliver,"$2,200,000"
2011,Jason Smith,"$2,187,913"
2011,Jason Thompson,"$2,178,000"
2011,Daequan Cook,"$2,169,857"
2011,Jared Dudley,"$2,151,068"
2011,Shannon Brown,"$2,149,200"
2011,Wilson Chandler,"$2,130,482"
2011,Cole Aldrich,"$2,126,520"
2011,Gerald Henderson,"$2,103,840"
2011,Keyon Dooling,"$2,080,000"
2011,Ben Wallace,"$2,080,000"
2011,Brandon Rush,"$2,069,040"
2011,Anthony Johnson,"$2,062,800"
2011,Brent Barry,"$2,062,800"
2011,Xavier Henry,"$2,020,200"
2011,Aaron Brooks,"$2,016,692"
2011,Tyler Hansbrough,"$1,998,600"
2011,Rasho Nesterovic,"$1,990,000"
2011,Chuck Hayes,"$1,972,500"
2011,Goran Dragic,"$1,972,000"
2011,Anthony Randolph,"$1,965,720"
2011,Arron Afflalo,"$1,959,577"
2011,Ed Davis,"$1,919,160"
2011,Earl Clark,"$1,898,760"
2011,Robin Lopez,"$1,867,320"
2011,Patrick Patterson,"$1,823,280"
2011,Dikembe Mutombo,"$1,823,280"
2011,J.J. Barea,"$1,815,000"
2011,Austin Daye,"$1,803,720"
2011,Kurt Thomas,"$1,800,000"
2011,Marreese Speights,"$1,773,960"
2011,Matt Barnes,"$1,765,000"
2011,Larry Sanders,"$1,731,960"
2011,Omer Asik,"$1,721,000"
2011,James Johnson,"$1,713,600"
2011,Roy Hibbert,"$1,685,280"
2011,Renaldo Balkman,"$1,675,000"
2011,Luke Babbitt,"$1,645,440"
2011,Sean Williams,"$1,629,120"
2011,Jrue Holiday,"$1,627,920"
2011,JaVale McGee,"$1,601,040"
2011,Hamed Haddadi,"$1,600,000"
2011,Keith Bogans,"$1,600,000"
2011,Kevin Seraphin,"$1,563,120"
2011,Ty Lawson,"$1,546,560"
2011,JJ Hickson,"$1,528,920"
2011,Solomon Jones,"$1,500,000"
2011,Eric Bledsoe,"$1,485,000"
2011,Jeff Teague,"$1,476,840"
2011,Alexis Ajinca,"$1,467,840"
2011,Avery Bradley,"$1,418,160"
2011,Eric Maynor,"$1,417,800"
2011,Ryan Anderson,"$1,409,040"
2011,Roger Mason Jr.,"$1,400,000"
2011,Ronnie Price,"$1,381,250"
2011,James Anderson,"$1,361,400"
2011,Darren Collison,"$1,361,040"
2011,Courtney Lee,"$1,352,640"
2011,Eddie House,"$1,352,181"
2011,Zydrunas Ilgauskas,"$1,352,181"
2011,Shaquille O'Neal,"$1,352,181"
2011,Roko-Leni Ukic,"$1,350,000"
2011,Craig Brackins,"$1,306,920"
2011,Kosta Koufos,"$1,298,640"
2011,Elliot Williams,"$1,254,720"
2011,Omri Casspi,"$1,254,480"
2011,Rudy Fernandez,"$1,246,680"
2011,Trevor Booker,"$1,204,560"
2011,Serge Ibaka,"$1,204,200"
2011,Byron Mullens,"$1,204,200"
2011,Royal Ivey,"$1,200,000"
2011,Nicolas Batum,"$1,196,760"
2011,Damion James,"$1,156,320"
2011,Rodrigue Beaubois,"$1,156,080"
2011,Brian Cook,"$1,146,337"
2011,James Jones,"$1,146,337"
2011,Darrell Arthur,"$1,123,680"
2011,Taj Gibson,"$1,117,680"
2011,Dominique Jones,"$1,110,120"
2011,D.J. White,"$1,108,680"
2011,Kyrylo Fesenko,"$1,087,500"
2011,DeMarre Carroll,"$1,085,400"
2011,Wayne Ellington,"$1,078,800"
2011,Quincy Pondexter,"$1,073,280"
2011,Alando Tucker,"$1,071,720"
2011,Toney Douglas,"$1,071,000"
2011,Jordan Crawford,"$1,042,320"
2011,Greivis Vasquez,"$1,035,960"
2011,Quinton Ross,"$1,033,342"
2011,James Singleton,"$1,030,189"
2011,Jawad Williams,"$1,029,389"
2011,Aaron Gray,"$1,028,840"
2011,Daniel Orton,"$1,028,400"
2011,Christian Eyenga,"$1,020,960"
2011,Lazar Hayward,"$1,020,960"
2011,Jon Brockman,"$1,000,000"
2011,Shavlik Randolph,"$992,680"
2011,Stephen Graham,"$992,680"
2011,Joey Graham,"$992,680"
2011,Patty Mills,"$937,195"
2011,Donte Greene,"$930,700"
2011,DeJuan Blair,"$918,000"
2011,Sam Young,"$886,000"
2011,Ian Mahinmi,"$885,120"
2011,Alexander Johnson,"$885,120"
2011,Pops Mensah-Bonsu,"$885,120"
2011,Salim Stoudamire,"$884,881"
2011,Marcus Haislip,"$855,189"
2011,Quincy Douby,"$855,189"
2011,Mouhamed Sene,"$855,189"
2011,Tarence Kinsey,"$855,189"
2011,Luc Mbah a Moute,"$854,389"
2011,Tracy McGrady,"$854,389"
2011,Kyle Weaver,"$854,389"
2011,Darius Miles,"$854,389"
2011,Javaris Crittenton,"$854,389"
2011,Kenny Thomas,"$854,389"
2011,Antoine Wright,"$854,389"
2011,Fabricio Oberto,"$854,389"
2011,Etan Thomas,"$854,389"
2011,Kareem Rush,"$825,497"
2011,Paul Davis,"$825,497"
2011,Linton Johnson,"$825,497"
2011,Desmond Mason,"$825,497"
2011,Kevin Ollie,"$825,497"
2011,Ryan Bowen,"$825,497"
2011,Gabe Pruitt,"$825,497"
2011,Chris Quinn,"$804,131"
2011,Sean Marks,"$799,105"
2011,Chase Budinger,"$780,871"
2011,Jermaine Taylor,"$780,871"
2011,Jeff Ayres,"$762,195"
2011,Derrick Brown,"$762,195"
2011,Darryl Watkins,"$762,195"
2011,Tony Gaffney,"$762,195"
2011,DaJuan Summers,"$762,195"
2011,Marcus Thornton,"$762,195"
2011,Greg Stiemsma,"$762,195"
2011,Taylor Griffin,"$762,195"
2011,Oliver Lafayette,"$762,195"
2011,Jonas Jerebko,"$762,195"
2011,Lance Stephenson,"$750,000"
2011,Mike Taylor,"$736,420"
2011,Sun Yue,"$736,420"
2011,Dontell Jefferson,"$736,420"
2011,DeMarcus Nelson,"$736,420"
2011,Walter Sharpe,"$736,420"
2011,Othello Hunter,"$736,420"
2011,Hassan Whiteside,"$730,437"
2011,Erick Dampier,"$713,666"
2011,Ime Udoka,"$708,640"
2011,Mike Wilks,"$679,821"
2011,Solomon Alabi,"$670,000"
2011,Brian Skinner,"$668,434"
2011,Allen Iverson,"$650,686"
2011,Alonzo Gee,"$641,141"
2011,Acie Law,"$633,253"
2011,Andy Rautins,"$600,000"
2012,Kobe Bryant,"$25,244,493"
2012,Kevin Garnett,"$21,247,044"
2012,Tim Duncan,"$21,164,619"
2012,Rashard Lewis,"$21,136,631"
2012,Dirk Nowitzki,"$19,092,873"
2012,Pau Gasol,"$18,714,150"
2012,Carmelo Anthony,"$18,518,574"
2012,Amar'e Stoudemire,"$18,217,705"
2012,Elton Brand,"$18,160,355"
2012,Dwight Howard,"$18,091,770"
2012,Joe Johnson,"$18,038,573"
2012,Andrei Kirilenko,"$17,823,000"
2012,Chris Bosh,"$17,545,000"
2012,LeBron James,"$17,545,000"
2012,Chris Paul,"$16,359,805"
2012,Deron Williams,"$16,359,805"
2012,Dwyane Wade,"$15,691,000"
2012,Kevin Durant,"$15,506,632"
2012,Paul Pierce,"$15,333,334"
2012,Zach Randolph,"$15,200,000"
2012,Antawn Jamison,"$15,076,715"
2012,Rudy Gay,"$15,032,144"
2012,Brandon Roy,"$15,032,144"
2012,Al Jefferson,"$15,000,000"
2012,Andrew Bynum,"$14,900,000"
2012,Andre Iguodala,"$14,718,250"
2012,Manu Ginobili,"$14,107,492"
2012,Chris Kaman,"$14,030,000"
2012,LaMarcus Aldridge,"$14,000,000"
2012,Carlos Boozer,"$13,500,000"
2012,Tyson Chandler,"$13,107,837"
2012,Nene Hilario,"$13,000,000"
2012,Marc Gasol,"$12,922,194"
2012,Emeka Okafor,"$12,642,500"
2012,Tony Parker,"$12,500,000"
2012,Al Horford,"$12,498,483"
2012,Josh Smith,"$12,400,000"
2012,Luol Deng,"$12,325,000"
2012,Danny Granger,"$12,015,904"
2012,Joakim Noah,"$12,000,000"
2012,Andrew Bogut,"$12,000,000"
2012,Steve Nash,"$11,689,062"
2012,David Lee,"$11,610,000"
2012,Ben Gordon,"$11,600,000"
2012,Kevin Martin,"$11,519,840"
2012,Marcus Camby,"$11,227,250"
2012,Jason Terry,"$11,158,000"
2012,Hedo Turkoglu,"$11,015,850"
2012,Monta Ellis,"$11,000,000"
2012,Mehmet Okur,"$10,890,000"
2012,Jose Calderon,"$10,561,982"
2012,Corey Maggette,"$10,262,069"
2012,Jason Kidd,"$10,121,000"
2012,DeAndre Jordan,"$10,079,404"
2012,Rajon Rondo,"$10,045,454"
2012,Ray Allen,"$10,000,000"
2012,Andrea Bargnani,"$10,000,000"
2012,David West,"$10,000,000"
2012,Gerald Wallace,"$9,500,000"
2012,Cuttino Mobley,"$9,500,000"
2012,Devin Harris,"$9,319,000"
2012,Richard Jefferson,"$9,282,000"
2012,Andris Biedrins,"$9,000,000"
2012,Lamar Odom,"$8,900,000"
2012,Paul Millsap,"$8,603,633"
2012,Jameer Nelson,"$8,600,000"
2012,Luis Scola,"$8,591,793"
2012,Carl Landry,"$8,500,000"
2012,Rodney Stuckey,"$8,500,000"
2012,Mo Williams,"$8,500,000"
2012,John Salmons,"$8,083,000"
2012,Thaddeus Young,"$8,039,130"
2012,Shawn Marion,"$8,022,449"
2012,Caron Butler,"$8,000,000"
2012,Kris Humphries,"$8,000,000"
2012,Kirk Hinrich,"$8,000,000"
2012,Mark Blount,"$7,967,375"
2012,Andre Miller,"$7,807,728"
2012,Arron Afflalo,"$7,750,000"
2012,Anderson Varejao,"$7,700,000"
2012,Brendan Haywood,"$7,624,500"
2012,Leandro Barbosa,"$7,600,000"
2012,James Posey,"$7,595,600"
2012,Raymond Felton,"$7,560,000"
2012,Charlie Villanueva,"$7,540,000"
2012,Marcus Thornton,"$7,525,000"
2012,Marvin Williams,"$7,500,000"
2012,Tyrus Thomas,"$7,305,785"
2012,Marcin Gortat,"$7,258,960"
2012,Kendrick Perkins,"$7,123,626"
2012,Marko Jaric,"$7,100,000"
2012,Samuel Dalembert,"$7,000,000"
2012,Derrick Rose,"$6,993,708"
2012,Beno Udrih,"$6,925,400"
2012,DeSagana Diop,"$6,925,400"
2012,Metta World Peace,"$6,790,640"
2012,Trevor Ariza,"$6,790,640"
2012,Kwame Brown,"$6,750,000"
2012,J.J. Redick,"$6,750,000"
2012,Morris Peterson,"$6,665,000"
2012,Andres Nocioni,"$6,650,000"
2012,Mike Conley,"$6,611,571"
2012,Jerome James,"$6,600,000"
2012,Wesley Matthews,"$6,505,320"
2012,Grant Hill,"$6,500,000"
2012,Josh Childress,"$6,500,000"
2012,Andray Blatche,"$6,442,083"
2012,Rasheed Wallace,"$6,322,320"
2012,Glen Davis,"$6,300,000"
2012,Tayshaun Prince,"$6,292,135"
2012,Michael Beasley,"$6,262,347"
2012,Drew Gooden,"$6,226,200"
2012,Al Harrington,"$6,226,200"
2012,Jermaine O'Neal,"$6,226,200"
2012,Francisco Garcia,"$6,100,000"
2012,Channing Frye,"$6,000,000"
2012,Amir Johnson,"$6,000,000"
2012,Luke Walton,"$5,971,363"
2012,Kyle Lowry,"$5,750,000"
2012,Blake Griffin,"$5,731,080"
2012,O.J. Mayo,"$5,632,637"
2012,Nenad Krstic,"$5,543,116"
2012,John Wall,"$5,530,080"
2012,Wilson Chandler,"$5,516,664"
2012,Chuck Hayes,"$5,486,250"
2012,Sasha Vujacic,"$5,475,113"
2012,Mike Miller,"$5,400,000"
2012,Jason Richardson,"$5,395,000"
2012,Evan Turner,"$5,293,080"
2012,Martell Webster,"$5,256,000"
2012,Tyreke Evans,"$5,251,825"
2012,Antonio McDyess,"$5,220,000"
2012,Speedy Claxton,"$5,209,454"
2012,Louis Williams,"$5,176,000"
2012,Kyrie Irving,"$5,144,280"
2012,Hasheem Thabeet,"$5,127,720"
2012,Russell Westbrook,"$5,082,416"
2012,Jamal Crawford,"$5,000,000"
2012,Luc Mbah a Moute,"$5,000,000"
2012,Kyle Korver,"$5,000,000"
2012,Jason Maxiell,"$5,000,000"
2012,Jarrett Jack,"$5,000,000"
2012,Marcus Banks,"$4,847,586"
2012,Darius Songaila,"$4,818,000"
2012,Darko Milicic,"$4,776,500"
2012,Derrick Favors,"$4,753,320"
2012,Brad Miller,"$4,752,000"
2012,Zaza Pachulia,"$4,750,000"
2012,Ronnie Brewer,"$4,710,000"
2012,Kevin Love,"$4,609,701"
2012,James Harden,"$4,604,760"
2012,Derrick Williams,"$4,602,720"
2012,Linas Kleiza,"$4,600,000"
2012,Nikola Pekovic,"$4,503,600"
2012,Jonas Jerebko,"$4,500,000"
2012,Jeff Green,"$4,455,988"
2012,Daniel Gibson,"$4,403,834"
2012,Enes Kanter,"$4,319,280"
2012,J.J. Barea,"$4,300,000"
2012,Ramon Sessions,"$4,257,973"
2012,Randy Foye,"$4,250,000"
2012,Jared Dudley,"$4,250,000"
2012,Brandon Bass,"$4,250,000"
2012,Chris Andersen,"$4,234,000"
2012,Danilo Gallinari,"$4,190,182"
2012,Bruce Bowen,"$4,100,000"
2012,Charlie Bell,"$4,099,920"
2012,Greg Buckner,"$4,080,915"
2012,Udonis Haslem,"$4,060,000"
2012,Spencer Hawes,"$4,051,024"
2012,Wesley Johnson,"$4,006,080"
2012,Jordan Farmar,"$4,000,000"
2012,Steve Blake,"$4,000,000"
2012,Mario Chalmers,"$4,000,000"
2012,Ryan Gomes,"$4,000,000"
2012,Tiago Splitter,"$3,944,000"
2012,Matt Carroll,"$3,900,000"
2012,DeMarcus Cousins,"$3,880,800"
2012,Eric Gordon,"$3,831,184"
2012,Dorell Wright,"$3,823,000"
2012,Nazr Mohammed,"$3,750,000"
2012,Mike Dunleavy,"$3,750,000"
2012,Tristan Thompson,"$3,726,600"
2012,Joel Anthony,"$3,700,000"
2012,C.J. Miles,"$3,700,000"
2012,Nick Young,"$3,695,857"
2012,Luke Ridnour,"$3,680,000"
2012,Matt Bonner,"$3,630,000"
2012,Carlos Delfino,"$3,500,000"
2012,Shannon Brown,"$3,500,000"
2012,Shaun Livingston,"$3,500,000"
2012,Ricky Rubio,"$3,480,120"
2012,Raja Bell,"$3,480,000"
2012,Jonny Flynn,"$3,414,720"
2012,C.J. Watson,"$3,400,000"
2012,Marco Belinelli,"$3,377,604"
2012,DeMar DeRozan,"$3,344,250"
2012,Timofey Mozgov,"$3,343,896"
2012,Daequan Cook,"$3,341,558"
2012,Thabo Sefolosha,"$3,300,000"
2012,Ekpe Udoh,"$3,294,960"
2012,Nick Collison,"$3,272,997"
2012,Chris Duhon,"$3,250,000"
2012,Will Bynum,"$3,250,000"
2012,D.J. Augustin,"$3,236,470"
2012,Tony Allen,"$3,150,000"
2012,Shawne Williams,"$3,135,000"
2012,Shane Battier,"$3,135,000"
2012,Stephen Curry,"$3,117,120"
2012,Brook Lopez,"$3,076,983"
2012,Jan Vesely,"$3,065,040"
2012,Corey Brewer,"$3,059,000"
2012,Jerryd Bayless,"$3,042,280"
2012,Greg Monroe,"$3,007,920"
2012,Jason Thompson,"$3,001,284"
2012,Josh McRoberts,"$3,000,000"
2012,Vince Carter,"$3,000,000"
2012,Chris Wilcox,"$3,000,000"
2012,Brandon Rush,"$2,956,658"
2012,Anthony Randolph,"$2,911,231"
2012,Robin Lopez,"$2,862,602"
2012,Julian Wright,"$2,858,057"
2012,Jordan Hill,"$2,855,760"
2012,Mark Madsen,"$2,840,000"
2012,James Johnson,"$2,812,006"
2012,Bismack Biyombo,"$2,798,040"
2012,Lou Amundson,"$2,763,450"
2012,Al-Farouq Aminu,"$2,755,560"
2012,Eduardo Najera,"$2,750,000"
2012,Marreese Speights,"$2,721,255"
2012,Gordon Hayward,"$2,709,720"
2012,Dahntay Jones,"$2,700,000"
2012,David Andersen,"$2,685,185"
2012,Jrue Holiday,"$2,674,852"
2012,Roy Hibbert,"$2,588,590"
2012,Brandon Knight,"$2,563,320"
2012,Ersan Ilyasova,"$2,541,000"
2012,Jason Smith,"$2,500,000"
2012,Kenyon Martin,"$2,500,000"
2012,Reggie Williams,"$2,500,000"
2012,DeShawn Stevenson,"$2,500,000"
2012,Brandon Jennings,"$2,493,720"
2012,JaVale McGee,"$2,462,400"
2012,Quentin Richardson,"$2,446,200"
2012,Paul George,"$2,406,240"
2012,Ricky Davis,"$2,400,000"
2012,Kemba Walker,"$2,356,320"
2012,JJ Hickson,"$2,354,537"
2012,Jimmer Fredette,"$2,339,040"
2012,J.R. Smith,"$2,338,709"
2012,Derek Fisher,"$2,329,545"
2012,Cole Aldrich,"$2,286,000"
2012,Gerald Henderson,"$2,250,600"
2012,Anthony Parker,"$2,250,000"
2012,Keyon Dooling,"$2,246,400"
2012,Ben Wallace,"$2,246,400"
2012,Ryan Anderson,"$2,244,601"
2012,Courtney Lee,"$2,225,093"
2012,Ed Davis,"$2,207,040"
2012,Kosta Koufos,"$2,203,792"
2012,Rudy Fernandez,"$2,180,443"
2012,Xavier Henry,"$2,171,640"
2012,Nicolas Batum,"$2,155,365"
2012,Josh Howard,"$2,150,000"
2012,Tyler Hansbrough,"$2,138,040"
2012,Klay Thompson,"$2,126,520"
2012,Alec Burks,"$2,111,160"
2012,Goran Dragic,"$2,108,000"
2012,Anthony Johnson,"$2,062,800"
2012,Brent Barry,"$2,062,800"
2012,Anthony Tolliver,"$2,050,000"
2012,Darrell Arthur,"$2,027,119"
2012,Aaron Brooks,"$2,016,692"
2012,Markieff Morris,"$2,005,560"
2012,D.J. White,"$2,001,167"
2012,Chauncey Billups,"$2,000,032"
2012,Earl Watson,"$2,000,000"
2012,Dante Cunningham,"$2,000,000"
2012,Rasho Nesterovic,"$1,990,000"
2012,Patrick Patterson,"$1,959,960"
2012,Austin Daye,"$1,929,600"
2012,Matt Barnes,"$1,906,200"
2012,Luke Babbitt,"$1,892,280"
2012,Larry Sanders,"$1,861,920"
2012,Omer Asik,"$1,857,500"
2012,Dikembe Mutombo,"$1,823,280"
2012,Marcus Morris,"$1,823,280"
2012,Kawhi Leonard,"$1,809,840"
2012,Keith Bogans,"$1,728,000"
2012,Nikola Vucevic,"$1,719,480"
2012,Kevin Seraphin,"$1,680,360"
2012,Donte Greene,"$1,679,914"
2012,Renaldo Balkman,"$1,675,000"
2012,Ty Lawson,"$1,654,440"
2012,Eric Bledsoe,"$1,596,360"
2012,Jeff Teague,"$1,579,920"
2012,Sebastian Telfair,"$1,567,500"
2012,Gustavo Ayon,"$1,567,500"
2012,Iman Shumpert,"$1,563,120"
2012,George Hill,"$1,540,493"
2012,Avery Bradley,"$1,524,480"
2012,Eric Maynor,"$1,516,680"
2012,Jeff Ayres,"$1,500,000"
2012,Greg Oden,"$1,500,000"
2012,Gary Forbes,"$1,500,000"
2012,James Jones,"$1,500,000"
2012,Chris Singleton,"$1,485,000"
2012,Alexis Ajinca,"$1,467,840"
2012,Darren Collison,"$1,455,960"
2012,Elliot Williams,"$1,442,880"
2012,Tobias Harris,"$1,418,160"
2012,Craig Brackins,"$1,404,960"
2012,James Anderson,"$1,402,540"
2012,Zydrunas Ilgauskas,"$1,399,507"
2012,Eddie House,"$1,399,507"
2012,Nolan Smith,"$1,365,720"
2012,Kurt Thomas,"$1,352,181"
2012,Jamaal Tinsley,"$1,352,181"
2012,Shaquille O'Neal,"$1,352,181"
2012,Roko-Leni Ukic,"$1,350,000"
2012,Omri Casspi,"$1,341,960"
2012,Hamed Haddadi,"$1,300,000"
2012,Trevor Booker,"$1,294,920"
2012,Serge Ibaka,"$1,288,200"
2012,Byron Mullens,"$1,288,200"
2012,Kenneth Faried,"$1,254,720"
2012,Damion James,"$1,243,080"
2012,Rodrigue Beaubois,"$1,236,720"
2012,Brian Cook,"$1,223,166"
2012,Royal Ivey,"$1,200,000"
2012,Taj Gibson,"$1,195,680"
2012,Dominique Jones,"$1,193,280"
2012,Sam Young,"$1,184,750"
2012,Earl Clark,"$1,160,000"
2012,Reggie Jackson,"$1,156,320"
2012,Wayne Ellington,"$1,154,040"
2012,Quincy Pondexter,"$1,153,800"
2012,Toney Douglas,"$1,145,640"
2012,Jordan Hamilton,"$1,121,520"
2012,Jordan Crawford,"$1,120,440"
2012,Greivis Vasquez,"$1,113,600"
2012,Stephen Graham,"$1,106,941"
2012,Joey Graham,"$1,106,941"
2012,Daniel Orton,"$1,105,560"
2012,Christian Eyenga,"$1,097,520"
2012,Lazar Hayward,"$1,097,520"
2012,Norris Cole,"$1,082,520"
2012,Cory Joseph,"$1,074,720"
2012,Alando Tucker,"$1,071,720"
2012,Von Wafer,"$1,069,509"
2012,MarShon Brooks,"$1,063,865"
2012,Stephen Jackson,"$1,059,750"
2012,DeJuan Blair,"$1,054,000"
2012,JaJuan Johnson,"$1,042,320"
2012,Quinton Ross,"$1,033,342"
2012,Jawad Williams,"$1,029,389"
2012,Earl Barron,"$1,027,424"
2012,Jimmy Butler,"$1,020,960"
2012,Jeremy Pargo,"$1,000,000"
2012,Jon Brockman,"$1,000,000"
2012,Shavlik Randolph,"$992,680"
2012,Brandan Wright,"$915,852"
2012,John Lucas III,"$915,852"
2012,Henry Walker,"$885,120"
2012,Alexander Johnson,"$885,120"
2012,DeMarre Carroll,"$885,120"
2012,Pops Mensah-Bonsu,"$885,120"
2012,Salim Stoudamire,"$884,881"
2012,Patrick Ewing Jr.,"$884,293"
2012,Anthony Roberson,"$855,189"
2012,Mouhamed Sene,"$855,189"
2012,Quincy Douby,"$855,189"
2012,Marcus Haislip,"$855,189"
2012,Tarence Kinsey,"$855,189"
2012,Josh Davis,"$854,389"
2012,Kyle Weaver,"$854,389"
2012,Derrick Byars,"$854,389"
2012,Luke Jackson,"$854,389"
2012,Jannero Pargo,"$854,389"
2012,Darius Miles,"$854,389"
2012,Javaris Crittenton,"$854,389"
2012,Damien Wilkins,"$854,389"
2012,Maurice Ager,"$854,389"
2012,Etan Thomas,"$854,389"
2012,Chandler Parsons,"$850,000"
2012,Solomon Alabi,"$830,000"
2012,Michael Redd,"$826,828"
2012,Desmond Mason,"$825,497"
2012,James White,"$825,497"
2012,Linton Johnson,"$825,497"
2012,Paul Davis,"$825,497"
2012,Lindsey Hunter,"$825,497"
2012,Jermareo Davidson,"$825,497"
2012,Ryan Bowen,"$825,497"
2012,Kevin Ollie,"$825,497"
2012,Gabe Pruitt,"$825,497"
2012,Lance Stephenson,"$810,000"
2012,Tyler Honeycutt,"$809,875"
2012,Chris Quinn,"$804,131"
2012,Sean Marks,"$799,105"
2013,Kobe Bryant,"$30,453,805"
2013,Dirk Nowitzki,"$20,907,128"
2013,Amar'e Stoudemire,"$19,948,799"
2013,Joe Johnson,"$19,752,645"
2013,Carmelo Anthony,"$19,444,503"
2013,Pau Gasol,"$19,285,850"
2013,Chris Bosh,"$19,067,500"
2013,LeBron James,"$19,067,500"
2013,Dwyane Wade,"$18,673,000"
2013,Chris Paul,"$18,668,431"
2013,Kevin Durant,"$17,832,626"
2013,Derrick Rose,"$17,632,688"
2013,Deron Williams,"$17,177,795"
2013,Andrew Bynum,"$16,889,000"
2013,Paul Pierce,"$16,790,345"
2013,Zach Randolph,"$16,500,000"
2013,Rudy Gay,"$16,460,538"
2013,Carlos Boozer,"$15,300,000"
2013,Andre Iguodala,"$14,968,250"
2013,Russell Westbrook,"$14,693,906"
2013,Emeka Okafor,"$14,487,500"
2013,Luol Deng,"$14,275,000"
2013,Manu Ginobili,"$14,107,492"
2013,Marc Gasol,"$13,891,359"
2013,Blake Griffin,"$13,701,250"
2013,Brook Lopez,"$13,668,750"
2013,Kevin Love,"$13,668,750"
2013,Tyson Chandler,"$13,604,188"
2013,LaMarcus Aldridge,"$13,500,000"
2013,Al Jefferson,"$13,500,000"
2013,Josh Smith,"$13,200,000"
2013,Ben Gordon,"$13,200,000"
2013,Danny Granger,"$13,058,606"
2013,Nene Hilario,"$13,000,000"
2013,Andrew Bogut,"$13,000,000"
2013,David Lee,"$12,744,000"
2013,Tony Parker,"$12,500,000"
2013,Kevin Martin,"$12,439,675"
2013,Serge Ibaka,"$12,350,000"
2013,Hedo Turkoglu,"$12,000,000"
2013,Kris Humphries,"$12,000,000"
2013,Kevin Garnett,"$11,566,265"
2013,Joakim Noah,"$11,100,000"
2013,Jose Calderon,"$11,046,591"
2013,Monta Ellis,"$11,000,000"
2013,Rajon Rondo,"$11,000,000"
2013,DeAndre Jordan,"$10,986,550"
2013,Corey Maggette,"$10,924,138"
2013,Mehmet Okur,"$10,890,000"
2013,Nicolas Batum,"$10,850,000"
2013,Richard Jefferson,"$10,164,000"
2013,Stephen Jackson,"$10,059,750"
2013,Andrea Bargnani,"$10,000,000"
2013,David West,"$10,000,000"
2013,JaVale McGee,"$10,000,000"
2013,Andrei Kirilenko,"$9,779,349"
2013,Gerald Wallace,"$9,682,435"
2013,Tim Duncan,"$9,638,554"
2013,Cuttino Mobley,"$9,500,000"
2013,Danilo Gallinari,"$9,439,000"
2013,Steve Nash,"$9,300,500"
2013,Andris Biedrins,"$9,000,000"
2013,Ryan Anderson,"$8,700,000"
2013,Shawn Marion,"$8,646,364"
2013,Paul Millsap,"$8,603,633"
2013,Jameer Nelson,"$8,600,000"
2013,Rodney Stuckey,"$8,500,000"
2013,Devin Harris,"$8,500,000"
2013,Kendrick Perkins,"$8,477,437"
2013,Jeff Green,"$8,385,000"
2013,Jeremy Lin,"$8,374,646"
2013,Omer Asik,"$8,374,646"
2013,Anderson Varejao,"$8,368,182"
2013,Thaddeus Young,"$8,289,130"
2013,Marvin Williams,"$8,287,500"
2013,John Salmons,"$8,083,000"
2013,Charlie Villanueva,"$8,060,000"
2013,Tyrus Thomas,"$8,000,000"
2013,Chris Kaman,"$8,000,000"
2013,Mark Blount,"$7,967,375"
2013,Ersan Ilyasova,"$7,900,000"
2013,Arron Afflalo,"$7,750,000"
2013,Metta World Peace,"$7,727,500"
2013,Marcin Gortat,"$7,727,280"
2013,Trevor Ariza,"$7,727,280"
2013,James Posey,"$7,595,600"
2013,Marcus Thornton,"$7,525,000"
2013,Mike Conley,"$7,505,786"
2013,Goran Dragic,"$7,500,000"
2013,John Wall,"$7,459,925"
2013,Taj Gibson,"$7,415,730"
2013,Beno Udrih,"$7,372,000"
2013,Al Harrington,"$7,148,600"
2013,Tayshaun Prince,"$6,764,045"
2013,J.J. Redick,"$6,750,000"
2013,Samuel Dalembert,"$6,698,565"
2013,Drew Gooden,"$6,687,400"
2013,Morris Peterson,"$6,665,000"
2013,Andres Nocioni,"$6,650,000"
2013,Jerome James,"$6,600,000"
2013,Wesley Matthews,"$6,505,320"
2013,Spencer Hawes,"$6,500,000"
2013,Glen Davis,"$6,400,000"
2013,Channing Frye,"$6,400,000"
2013,Landry Fields,"$6,250,000"
